page_count,avg_page_length,entity_density,relation_indicators,topic_diversity,topic_transitions,is_qna_pattern,is_decision_tree,is_entity centric,time_span,temporal_density,semantic_complexity,hyperedge_density,visual_salience_score
8.0,40.4375,0.875,1.0,1.875,2.0,1.0,0.0,1.0,0.017847221,1.875,0.05961685,4.125,0.0
5.0,95.9,1.2,0.6,1.2,1.25,1.0,0.0,1.0,0.030902777,1.8,0.061160058,3.6,0.17249845
6.0,87.083336,1.1666666,1.3333334,2.0,2.2,1.0,0.0,1.0,0.028055556,2.5,0.06086077,7.5,0.1635425
8.0,45.875,1.0,1.125,1.75,2.0,1.0,0.0,1.0,0.024305556,2.125,0.05517491,5.5,0.123418964
5.0,117.4,1.6,1.4,2.0,2.25,1.0,0.0,1.0,0.03263889,3.0,0.04344178,8.8,0.0
6.0,149.16667,1.1666666,1.0,1.3333334,1.4,1.0,0.0,1.0,0.05798611,2.1666667,0.053602383,8.166667,0.0
8.0,54.5,1.5,1.75,1.875,2.142857,1.0,0.0,1.0,0.025625,3.25,0.052127507,8.5,0.0
5.0,74.9,1.6,1.4,1.8,2.25,1.0,0.0,1.0,0.021388888,3.0,0.048962146,8.8,0.0
6.0,178.16667,1.1666666,1.0,2.0,2.2,1.0,0.0,1.0,0.057152778,2.1666667,0.04650574,6.3333335,0.16185033
5.0,117.9,1.6,1.6,1.8,2.25,1.0,0.0,1.0,0.034583334,3.2,0.0459059,8.6,0.0
7.0,38.642857,0.71428573,0.42857143,1.1428572,1.8333334,1.0,0.0,1.0,0.01673611,1.1428572,0.06440161,3.4285715,0.0
7.0,50.714287,0.71428573,0.5714286,2.0,2.1666667,1.0,0.0,1.0,0.024305556,1.2857143,0.055348903,4.285714,0.14042446
5.0,52.8,1.6,1.2,1.8,2.0,1.0,0.0,1.0,0.016527778,2.8,0.05273948,6.4,-0.124696806
6.0,101.666664,2.0,2.0,2.0,2.2,1.0,0.0,1.0,0.038263887,4.0,0.045329813,10.5,0.0013091653
7.0,58.5,2.0,2.142857,0.71428573,1.0,1.0,0.0,1.0,0.022430556,4.142857,0.0601369,10.285714,-0.19625893
5.0,68.5,2.0,1.4,2.0,2.25,1.0,0.0,1.0,0.019583333,3.4,0.049701672,9.2,0.22967748
6.0,125.5,1.8333334,1.5,2.0,2.2,1.0,0.0,0.0,0.047986113,3.3333333,0.05150555,8.833333,-0.33390892
6.0,52.916668,1.5,0.33333334,1.1666666,1.6,0.0,0.0,1.0,0.018194444,1.8333334,0.063400604,4.3333335,0.0
8.0,42.875,1.375,1.125,1.375,1.4285715,1.0,0.0,1.0,0.017986111,2.5,0.06955737,7.125,0.12458962
6.0,140.33333,1.6666666,1.3333334,2.0,2.2,1.0,0.0,1.0,0.055208333,3.0,0.04340068,8.666667,0.14360386
6.0,121.416664,1.8333334,1.6666666,2.0,2.2,1.0,0.0,1.0,0.04923611,3.5,0.05917025,10.0,0.0
6.0,176.0,1.6666666,1.3333334,1.8333334,2.0,1.0,0.0,1.0,0.06965278,3.0,0.037789878,10.0,0.15837456
8.0,45.0625,0.75,0.75,1.75,2.0,1.0,0.0,1.0,0.020972222,1.5,0.057655178,3.5,0.12276587
8.0,56.8125,1.0,0.875,1.5,1.8571428,1.0,0.0,1.0,0.033194445,1.875,0.051196363,7.625,0.1700281
6.0,137.0,1.6666666,2.3333333,2.0,2.2,0.0,0.0,1.0,0.051736113,4.0,0.06967565,10.166667,0.0
6.0,142.66667,1.3333334,1.6666666,1.1666666,1.6,1.0,0.0,1.0,0.04402778,3.0,0.06218766,6.6666665,0.0
8.0,58.1875,1.375,1.375,1.25,1.4285715,1.0,0.0,1.0,0.032430556,2.75,0.0729613,6.0,0.0
6.0,131.33333,1.6666666,2.0,1.8333334,2.2,1.0,0.0,1.0,0.043819446,3.6666667,0.05727585,11.333333,0.21262428
6.0,220.66667,2.1666667,3.1666667,1.1666666,1.2,1.0,0.0,1.0,0.07340278,5.3333335,0.053540803,13.5,0.22959495
6.0,87.916664,1.0,0.5,2.0,2.2,1.0,0.0,1.0,0.036111113,1.5,0.069151044,4.6666665,0.16434902
8.0,45.5,0.75,0.625,2.0,2.142857,1.0,0.0,1.0,0.02236111,1.375,0.056395758,3.0,0.12336365
6.0,103.25,0.8333333,0.8333333,0.8333333,0.8,1.0,0.0,1.0,0.043055557,1.6666666,0.048248403,4.5,0.0
6.0,121.333336,1.1666666,0.8333333,2.0,2.2,1.0,0.0,1.0,0.04451389,2.0,0.052770384,5.5,0.0
6.0,23.166666,0.8333333,0.6666667,1.0,1.8,1.0,0.0,1.0,0.009097222,1.5,0.089924045,4.1666665,0.0
7.0,50.857143,1.1428572,0.85714287,1.8571428,2.1666667,1.0,0.0,1.0,0.021666666,2.0,0.06710026,5.714286,0.0
8.0,41.6875,1.25,1.125,1.0,1.7142857,1.0,0.0,1.0,0.020069445,2.375,0.049881123,7.25,0.0
8.0,45.4375,0.875,0.5,1.75,1.8571428,1.0,0.0,1.0,0.024930555,1.375,0.07011474,3.875,0.12386736
8.0,47.4375,0.75,0.625,2.0,2.142857,1.0,0.0,1.0,0.028541667,1.375,0.055503048,3.75,0.16995884
7.0,57.642857,2.0,2.0,1.7142857,2.0,1.0,0.0,1.0,0.0275,4.0,0.04645209,10.285714,0.14116424
5.0,86.1,1.2,0.8,2.0,2.25,1.0,0.0,1.0,0.026805555,2.0,0.04643042,4.2,0.1931818
6.0,94.0,1.5,1.0,1.8333334,2.0,1.0,0.0,1.0,0.045,2.5,0.05898997,7.5,0.0
6.0,105.583336,2.5,2.3333333,1.8333334,2.0,1.0,0.0,1.0,0.03138889,4.8333335,0.061844315,12.5,0.22325933
8.0,49.1875,0.875,1.0,1.75,2.0,1.0,0.0,1.0,0.024583334,1.875,0.051350337,6.125,0.0
5.0,120.8,1.6,1.2,1.8,2.25,1.0,0.0,0.0,0.030069444,2.8,0.054247178,5.6,0.16046973
6.0,90.0,0.6666667,0.6666667,1.8333334,2.2,1.0,0.0,1.0,0.028819444,1.3333334,0.070247054,5.0,0.16247457
6.0,150.91667,1.3333334,1.0,1.8333334,2.2,1.0,0.0,1.0,0.04326389,2.3333333,0.05561229,6.5,0.16382082
8.0,44.375,1.375,1.375,1.5,1.8571428,1.0,0.0,1.0,0.02375,2.75,0.06256503,6.0,0.123418964
5.0,47.2,1.6,1.0,2.0,2.25,1.0,0.0,1.0,0.016805556,2.6,0.066071615,6.8,0.19852778
6.0,122.833336,1.6666666,1.6666666,1.8333334,2.2,1.0,0.0,1.0,0.03729167,3.3333333,0.06598486,9.166667,-0.15859023
6.0,111.166664,1.0,1.3333334,2.0,2.2,1.0,0.0,1.0,0.03722222,2.3333333,0.053748276,5.0,0.0
8.0,53.1875,1.625,1.375,1.125,1.5714285,1.0,0.0,1.0,0.02673611,3.0,0.068869695,7.875,0.0
5.0,82.5,1.0,0.8,1.6,2.25,0.0,0.0,1.0,0.023055555,1.8,0.04656986,5.6,0.0
6.0,102.416664,1.6666666,1.3333334,1.3333334,1.4,1.0,0.0,1.0,0.045416668,3.0,0.048522394,6.0,0.16136877
6.0,170.41667,1.1666666,1.6666666,2.0,2.2,1.0,0.0,1.0,0.065972224,2.8333333,0.04426964,8.333333,-0.15423071
7.0,37.714287,1.4285715,2.0,1.0,1.5,1.0,0.0,1.0,0.018888889,3.4285715,0.063800834,8.857142,0.0
7.0,46.214287,1.5714285,1.4285715,1.2857143,1.3333334,1.0,0.0,0.0,0.023472222,3.0,0.0575306,9.142858,0.0
8.0,49.25,2.0,2.0,1.875,2.0,1.0,0.0,1.0,0.021041667,4.0,0.04740735,10.625,0.17881565
5.0,111.4,1.4,1.6,2.0,2.25,1.0,0.0,1.0,0.031111112,3.0,0.052013643,8.4,0.19434585
6.0,115.5,2.0,1.6666666,1.6666666,1.8,1.0,0.0,1.0,0.04159722,3.6666667,0.05267516,7.8333335,0.20468692
6.0,59.166668,1.5,1.0,2.0,2.2,1.0,0.0,1.0,0.022569444,2.5,0.0439028,7.3333335,0.0
5.0,160.6,1.8,1.6,2.0,2.25,1.0,0.0,1.0,0.049375,3.4,0.03410048,10.4,0.23116276
6.0,103.833336,0.8333333,1.0,1.6666666,2.2,1.0,0.0,1.0,0.04451389,1.8333334,0.0649565,5.3333335,0.0
6.0,95.916664,0.8333333,0.6666667,2.0,2.2,1.0,0.0,1.0,0.034583334,1.5,0.058929358,4.1666665,0.14188492
6.0,49.25,1.5,1.1666666,1.3333334,1.4,1.0,0.0,1.0,0.016597223,2.6666667,0.063833974,8.333333,0.16434902
7.0,38.785713,1.0,0.85714287,1.1428572,1.3333334,1.0,0.0,1.0,0.018472223,1.8571428,0.051626068,5.714286,0.14140472
8.0,38.3125,2.375,2.875,1.5,1.5714285,1.0,0.0,1.0,0.018472223,5.25,0.060589496,13.375,0.18375511
8.0,50.8125,1.75,1.625,1.125,1.2857143,1.0,0.0,1.0,0.023472222,3.375,0.056012806,8.75,-0.18055826
6.0,237.16667,1.6666666,1.3333334,2.0,2.2,1.0,0.0,1.0,0.092083335,3.0,0.048914127,6.6666665,0.20940816
6.0,195.66667,1.0,1.0,1.6666666,1.8,1.0,0.0,1.0,0.07909722,2.0,0.038545854,5.5,0.2127717
8.0,57.375,0.625,0.5,1.625,1.7142857,1.0,0.0,1.0,0.028055556,1.125,0.071986385,3.5,0.12265923
6.0,99.0,1.5,1.3333334,2.0,2.2,1.0,0.0,1.0,0.031180555,2.8333333,0.046006747,7.8333335,-0.07227885
6.0,175.0,1.3333334,1.6666666,2.0,2.2,0.0,0.0,1.0,0.06458333,3.0,0.042605612,8.833333,0.0
7.0,50.142857,1.1428572,1.0,1.2857143,1.5,1.0,0.0,1.0,0.021319445,2.142857,0.07004673,6.0,0.14072421
7.0,34.5,1.1428572,1.0,1.4285715,1.5,0.0,0.0,1.0,0.014513889,2.142857,0.0626089,4.857143,0.0
8.0,62.625,2.375,2.875,0.375,0.85714287,1.0,0.0,0.0,0.032847222,5.25,0.049971454,11.125,0.18520883
7.0,30.571428,1.0,0.71428573,1.4285715,1.8333334,1.0,0.0,1.0,0.015277778,1.7142857,0.06135673,5.142857,0.1419638
7.0,50.357143,1.1428572,1.0,1.8571428,2.0,1.0,0.0,1.0,0.019236112,2.142857,0.053039003,5.714286,0.1403914
7.0,56.214287,1.5714285,1.7142857,1.5714285,1.6666666,1.0,0.0,1.0,0.022083333,3.2857144,0.06466598,7.142857,-0.13988496
6.0,101.083336,1.6666666,2.0,2.0,2.2,1.0,0.0,1.0,0.045416668,3.6666667,0.05308741,10.666667,0.16835952
6.0,137.16667,1.0,0.8333333,2.0,2.2,1.0,0.0,1.0,0.054652777,1.8333334,0.051875286,5.5,0.16060583
7.0,46.714287,1.4285715,1.1428572,2.0,2.1666667,1.0,0.0,1.0,0.018333333,2.5714285,0.060030144,7.0,0.0
8.0,52.1875,1.0,0.625,1.875,2.142857,1.0,0.0,1.0,0.026180556,1.625,0.07464323,5.0,0.1889241
8.0,40.8125,1.375,1.125,1.625,1.8571428,1.0,0.0,1.0,0.020763889,2.5,0.05633718,6.625,0.12358587
8.0,45.6875,1.0,1.0,1.25,1.5714285,1.0,0.0,1.0,0.019652778,2.0,0.0630472,5.5,0.0
7.0,45.42857,1.7142857,1.0,1.1428572,1.5,1.0,0.0,1.0,0.022222223,2.7142856,0.05227358,8.571428,0.14102796
6.0,135.91667,1.1666666,1.0,1.1666666,1.2,1.0,0.0,1.0,0.054097224,2.1666667,0.05987024,6.6666665,0.16004781
6.0,143.41667,2.0,1.8333334,1.8333334,2.0,1.0,0.0,1.0,0.05652778,3.8333333,0.050800685,10.5,0.0
7.0,49.785713,0.42857143,0.14285715,1.8571428,2.1666667,1.0,0.0,1.0,0.024097223,0.5714286,0.066348046,2.142857,0.0
6.0,46.083332,1.0,0.6666667,1.3333334,2.0,1.0,0.0,1.0,0.014652777,1.6666666,0.05217087,3.6666667,-0.0655888
6.0,107.25,1.3333334,1.1666666,2.0,2.2,1.0,0.0,1.0,0.039791666,2.5,0.053693593,5.6666665,0.20748958
6.0,147.16667,1.1666666,1.5,2.0,2.2,1.0,0.0,1.0,0.05576389,2.6666667,0.049447462,5.6666665,0.2608005
6.0,66.416664,2.1666667,1.6666666,2.0,2.2,1.0,0.0,0.0,0.022638889,3.8333333,0.04565555,12.0,-0.2416401
7.0,37.785713,1.2857143,1.4285715,1.4285715,1.5,1.0,0.0,1.0,0.016319444,2.7142856,0.063157916,6.0,0.0
6.0,46.5,0.5,0.33333334,1.8333334,2.0,1.0,0.0,1.0,0.019097222,0.8333333,0.05368385,3.5,0.16504596
7.0,40.785713,1.5714285,1.8571428,2.0,2.1666667,1.0,0.0,1.0,0.017222222,3.4285715,0.05738754,8.714286,0.0
7.0,60.57143,2.0,2.0,1.1428572,1.6666666,1.0,0.0,1.0,0.027916666,4.0,0.046103556,10.285714,0.0
8.0,43.0625,2.625,2.375,1.75,1.8571428,1.0,0.0,1.0,0.019722221,5.0,0.049857836,12.625,-0.2790865
8.0,52.3125,1.625,0.875,2.0,2.142857,0.0,0.0,1.0,0.029583333,2.5,0.060090233,7.125,0.16620547
6.0,123.5,1.1666666,0.8333333,1.6666666,2.2,1.0,0.0,0.0,0.047986113,2.0,0.054482274,4.1666665,0.14536157
6.0,98.25,2.0,1.1666666,1.8333334,2.2,1.0,0.0,1.0,0.026597222,3.1666667,0.07825215,10.333333,0.17607501
6.0,48.083332,0.6666667,0.5,1.8333334,2.0,1.0,0.0,1.0,0.019305555,1.1666666,0.07579064,3.6666667,0.0
8.0,57.9375,2.125,2.0,2.0,2.142857,0.0,0.0,1.0,0.029791666,4.125,0.051481172,10.75,0.16712445
8.0,35.6875,1.625,1.375,0.875,1.1428572,1.0,0.0,1.0,0.017361112,3.0,0.051339436,7.75,-0.13329856
8.0,57.6875,0.75,0.625,1.875,2.0,0.0,0.0,1.0,0.025972223,1.375,0.061759148,4.125,0.18941364
8.0,65.1875,1.5,1.0,1.25,2.0,0.0,0.0,1.0,0.03048611,2.5,0.048582274,7.0,0.1662872
6.0,165.33333,1.6666666,1.5,2.0,2.2,0.0,0.0,1.0,0.061527777,3.1666667,0.058006845,6.3333335,0.15942968
6.0,116.666664,2.3333333,2.0,2.0,2.2,1.0,0.0,1.0,0.042013887,4.3333335,0.049348857,11.0,0.0
8.0,58.8125,2.0,2.125,1.875,2.0,0.0,0.0,1.0,0.02638889,4.125,0.05141657,8.25,-0.18331496
6.0,44.916668,1.3333334,1.0,1.5,1.8,1.0,0.0,1.0,0.0147916665,2.3333333,0.067797825,7.3333335,0.0
6.0,39.833332,1.3333334,1.1666666,1.1666666,1.2,1.0,0.0,1.0,0.014375,2.5,0.07963767,5.6666665,-0.04795603
7.0,45.857143,1.8571428,1.7142857,1.7142857,2.1666667,0.0,0.0,1.0,0.019861111,3.5714285,0.051201284,7.428571,0.19202773
6.0,82.75,2.5,2.1666667,1.3333334,1.6,1.0,0.0,0.0,0.027986111,4.6666665,0.068976134,9.5,0.19974725
6.0,75.666664,1.5,1.3333334,2.0,2.2,1.0,0.0,1.0,0.034027778,2.8333333,0.051099405,9.833333,0.0
6.0,104.916664,1.3333334,1.0,2.0,2.2,1.0,0.0,1.0,0.034791667,2.3333333,0.05702728,7.3333335,0.0
8.0,55.0625,1.375,1.375,0.375,1.2857143,1.0,0.0,1.0,0.024166666,2.75,0.065120436,8.25,0.0
6.0,69.333336,1.1666666,1.5,2.0,2.2,1.0,0.0,1.0,0.023819445,2.6666667,0.062197786,8.833333,0.2008647
6.0,181.66667,2.0,1.8333334,2.0,2.2,1.0,0.0,1.0,0.063194446,3.8333333,0.05399955,11.166667,0.18369499
6.0,116.833336,2.0,2.1666667,2.0,2.2,1.0,0.0,1.0,0.041458335,4.1666665,0.06320012,10.833333,0.2073349
8.0,45.1875,1.125,1.125,1.625,1.8571428,1.0,0.0,1.0,0.0225,2.25,0.060275268,5.875,0.0
6.0,161.66667,1.8333334,1.6666666,2.0,2.2,1.0,0.0,1.0,0.050069444,3.5,0.049182884,9.166667,0.16207448
6.0,108.5,1.0,0.8333333,2.0,2.2,1.0,0.0,1.0,0.046041667,1.8333334,0.047825597,5.6666665,0.16121443
8.0,48.4375,1.0,0.75,1.875,2.0,1.0,0.0,1.0,0.026180556,1.75,0.049326185,3.625,-0.15055928
8.0,39.9375,1.875,1.5,1.875,2.0,1.0,0.0,1.0,0.020694444,3.375,0.06036576,7.25,0.0
8.0,51.5,1.25,1.125,0.75,0.85714287,1.0,0.0,1.0,0.025833333,2.375,0.06044572,6.75,0.12290004
6.0,209.58333,1.8333334,1.8333334,1.0,1.6,1.0,0.0,1.0,0.091875,3.6666667,0.05626945,10.166667,0.20105584
6.0,145.41667,1.8333334,1.8333334,2.0,2.2,0.0,0.0,1.0,0.05590278,3.6666667,0.057026748,10.5,0.15830581
6.0,38.0,1.6666666,1.5,1.8333334,2.0,1.0,0.0,1.0,0.014097222,3.1666667,0.06665729,7.0,0.0
8.0,43.625,1.625,1.0,1.5,1.8571428,1.0,0.0,1.0,0.027777778,2.625,0.046482287,7.125,0.123418964
7.0,54.57143,1.0,1.0,1.7142857,2.1666667,1.0,0.0,1.0,0.0225,2.0,0.06410227,6.0,0.0
6.0,133.41667,0.8333333,1.1666666,2.0,2.2,1.0,0.0,1.0,0.039861113,2.0,0.04652037,5.1666665,0.20265023
6.0,207.25,1.1666666,1.6666666,1.8333334,2.2,1.0,0.0,1.0,0.06611111,2.8333333,0.038559806,8.166667,0.20484369
6.0,108.166664,1.6666666,1.5,2.0,2.2,1.0,0.0,1.0,0.039583333,3.1666667,0.04327062,8.833333,0.2113282
7.0,45.785713,1.8571428,1.7142857,1.1428572,1.1666666,1.0,0.0,1.0,0.019513888,3.5714285,0.060841583,7.714286,0.0
7.0,45.0,1.2857143,1.1428572,2.0,2.1666667,1.0,0.0,1.0,0.02,2.4285715,0.056643974,6.857143,0.18767339
7.0,53.642857,1.1428572,0.85714287,1.7142857,2.0,1.0,0.0,1.0,0.027013889,2.0,0.050273243,5.428571,0.13993359
7.0,56.07143,1.2857143,1.1428572,1.8571428,2.1666667,1.0,0.0,1.0,0.026458334,2.4285715,0.04764859,6.571429,0.14079136
6.0,155.83333,2.0,2.0,1.6666666,2.2,0.0,0.0,1.0,0.082777776,4.0,0.046494417,12.0,-0.07222115
6.0,123.333336,2.1666667,0.8333333,1.8333334,2.2,1.0,0.0,1.0,0.043402776,3.0,0.043995004,9.0,-0.017205203
6.0,58.083332,1.1666666,1.1666666,1.8333334,2.2,1.0,0.0,1.0,0.019652778,2.3333333,0.07935569,6.1666665,0.0
7.0,39.0,1.5714285,1.2857143,2.0,2.1666667,1.0,0.0,1.0,0.015833333,2.857143,0.069142394,8.857142,0.0
8.0,33.3125,1.875,1.5,1.875,2.0,1.0,0.0,1.0,0.018680556,3.375,0.062089168,6.75,-0.13519269
8.0,39.375,1.5,1.25,1.5,1.8571428,0.0,0.0,1.0,0.022777777,2.75,0.059479497,6.0,0.0
6.0,54.416668,0.8333333,0.6666667,1.5,1.6,1.0,0.0,1.0,0.020416666,1.5,0.04755519,3.8333333,0.20425218
6.0,150.41667,1.3333334,0.8333333,2.0,2.2,1.0,0.0,1.0,0.055069443,2.1666667,0.041990068,7.0,0.15844353
6.0,222.08333,1.8333334,1.6666666,1.3333334,1.6,1.0,0.0,1.0,0.07722222,3.5,0.04182454,7.3333335,0.15431805
6.0,184.66667,1.3333334,0.8333333,2.0,2.2,1.0,0.0,1.0,0.065694444,2.1666667,0.050218176,4.6666665,0.09183062
8.0,57.3125,0.875,0.625,1.875,2.0,0.0,0.0,1.0,0.027569445,1.5,0.04901535,4.75,0.12355795
6.0,129.33333,1.8333334,1.3333334,2.0,2.2,1.0,0.0,1.0,0.03340278,3.1666667,0.055653732,7.3333335,-0.07739627
6.0,230.75,1.5,1.3333334,1.8333334,2.2,1.0,0.0,1.0,0.08513889,2.8333333,0.05066439,7.8333335,0.133057
7.0,45.07143,1.2857143,1.2857143,1.8571428,2.1666667,1.0,0.0,1.0,0.020972222,2.5714285,0.04411449,8.428572,0.0
8.0,59.6875,2.0,1.625,1.0,1.1428572,1.0,0.0,0.0,0.030277777,3.625,0.07142649,9.5,0.0
6.0,170.08333,2.0,1.6666666,2.0,2.2,0.0,0.0,1.0,0.060555555,3.6666667,0.04039098,11.333333,0.042826436
6.0,175.0,1.0,1.0,2.0,2.2,0.0,0.0,1.0,0.069861114,2.0,0.04684491,6.0,0.0
6.0,43.833332,0.8333333,0.6666667,1.8333334,2.2,1.0,0.0,1.0,0.015277778,1.5,0.051969472,3.8333333,0.16588022
7.0,50.5,1.5714285,1.1428572,1.7142857,2.0,1.0,0.0,1.0,0.022222223,2.7142856,0.057798024,7.714286,0.14075775
6.0,114.75,1.3333334,1.3333334,2.0,2.2,1.0,0.0,1.0,0.03652778,2.6666667,0.06449444,7.8333335,0.0
6.0,94.583336,0.8333333,0.6666667,2.0,2.2,1.0,0.0,1.0,0.040694445,1.5,0.057007216,5.0,0.0
6.0,57.083332,1.1666666,1.6666666,2.0,2.2,0.0,0.0,1.0,0.020833334,2.8333333,0.05165953,6.8333335,-0.06389168
5.0,86.9,1.4,1.2,1.8,2.0,1.0,0.0,1.0,0.025902778,2.6,0.06374024,6.6,0.11737038
6.0,127.5,1.8333334,1.1666666,1.8333334,2.0,1.0,0.0,1.0,0.03375,3.0,0.06975461,6.1666665,0.0
8.0,40.1875,1.25,1.125,0.875,1.1428572,1.0,0.0,1.0,0.020347223,2.375,0.050796904,5.25,0.12426852
4.0,73.0,1.0,0.75,1.0,1.3333334,1.0,0.0,1.0,0.020763889,1.75,0.032921564,5.5,0.23950443
6.0,91.25,2.0,2.0,1.1666666,1.8,1.0,0.0,1.0,0.035,4.0,0.041995093,11.0,0.16292144
6.0,59.75,1.6666666,2.6666667,2.0,2.2,1.0,0.0,1.0,0.024722222,4.3333335,0.058784347,13.166667,0.2002407
6.0,53.833332,1.0,0.8333333,2.0,2.2,0.0,0.0,1.0,0.020347223,1.8333334,0.04717029,5.6666665,0.0
6.0,50.75,1.0,0.8333333,2.0,2.2,1.0,0.0,1.0,0.018819444,1.8333334,0.07939275,4.0,-0.04667569
6.0,144.75,1.8333334,1.6666666,1.5,1.6,0.0,0.0,1.0,0.049444444,3.5,0.05267416,8.833333,0.15882629
6.0,55.166668,1.8333334,1.5,2.0,2.2,0.0,0.0,1.0,0.020347223,3.3333333,0.049745794,7.5,0.0
8.0,47.375,1.375,1.0,1.25,1.4285715,1.0,0.0,1.0,0.026805555,2.375,0.06942385,6.875,0.1230352
4.0,97.125,0.75,0.5,2.0,2.3333333,1.0,0.0,1.0,0.021666666,1.25,0.04972291,4.75,0.23603942
6.0,119.666664,1.6666666,1.5,2.0,2.2,1.0,0.0,1.0,0.04840278,3.1666667,0.04994203,9.666667,0.21059498
7.0,44.857143,1.2857143,1.2857143,1.7142857,2.0,1.0,0.0,1.0,0.02298611,2.5714285,0.06826683,6.714286,0.0
6.0,88.416664,0.5,0.33333334,1.8333334,2.2,1.0,0.0,1.0,0.031805556,0.8333333,0.055268575,2.6666667,0.16199516
6.0,243.58333,1.8333334,1.1666666,1.3333334,2.2,1.0,0.0,1.0,0.1,3.0,0.041347034,8.0,0.2192364
8.0,44.375,0.75,0.25,1.625,2.0,1.0,0.0,1.0,0.024027778,1.0,0.050294448,2.125,0.1499175
6.0,153.66667,1.6666666,1.1666666,2.0,2.2,1.0,0.0,1.0,0.05951389,2.8333333,0.054990306,6.0,-0.17135718
6.0,157.91667,1.8333334,1.5,2.0,2.2,1.0,0.0,1.0,0.06826389,3.3333333,0.0537907,10.333333,0.15706788
8.0,53.1875,0.75,0.75,1.75,1.8571428,1.0,0.0,1.0,0.025277779,1.5,0.061456632,5.25,0.0
6.0,147.66667,1.6666666,1.5,1.5,1.6,1.0,0.0,0.0,0.062222224,3.1666667,0.047768243,6.3333335,-0.18533632
6.0,113.25,1.8333334,2.8333333,2.0,2.2,1.0,0.0,1.0,0.031180555,4.6666665,0.055293128,9.5,0.16254182
8.0,42.9375,1.625,1.25,1.875,2.0,1.0,0.0,1.0,0.02125,2.875,0.058014188,6.25,0.0
10.0,48.65,1.2,1.1,1.6,1.6666666,1.0,0.0,1.0,0.033680554,2.3,0.08245682,5.0,0.139482
8.0,44.25,1.625,1.25,1.875,2.0,1.0,0.0,1.0,0.02,2.875,0.04655338,7.75,0.0
7.0,56.142857,1.7142857,1.7142857,2.0,2.1666667,1.0,0.0,1.0,0.026111111,3.4285715,0.06140527,10.714286,0.0
8.0,46.4375,0.875,1.25,1.0,1.7142857,1.0,0.0,1.0,0.018402778,2.125,0.057269257,4.75,0.0
8.0,52.9375,1.5,1.25,1.875,2.0,1.0,0.0,1.0,0.02388889,2.75,0.049845416,7.25,0.0
6.0,109.333336,1.6666666,1.3333334,2.0,2.2,1.0,0.0,1.0,0.039791666,3.0,0.058389578,6.3333335,0.15799876
6.0,179.5,1.6666666,1.6666666,2.0,2.2,0.0,0.0,1.0,0.05666667,3.3333333,0.034442235,8.333333,0.0
8.0,51.4375,1.375,1.25,2.0,2.142857,1.0,0.0,1.0,0.027291667,2.625,0.05773036,6.875,0.12378248
6.0,66.666664,2.1666667,2.3333333,2.0,2.2,1.0,0.0,1.0,0.023333333,4.5,0.0522247,9.666667,0.0
5.0,180.1,2.0,1.8,2.0,2.25,1.0,0.0,1.0,0.07402778,3.8,0.048341684,11.6,0.20317996
8.0,59.0,1.375,1.0,1.875,2.142857,0.0,0.0,1.0,0.029444445,2.375,0.05029286,4.75,0.0
6.0,157.75,1.8333334,1.6666666,2.0,2.2,1.0,0.0,1.0,0.050277777,3.5,0.063215606,9.5,0.06813658
6.0,187.16667,1.8333334,1.6666666,2.0,2.2,0.0,0.0,1.0,0.07027778,3.5,0.044390064,10.666667,0.20182651
10.0,41.75,1.3,0.2,1.5,1.6666666,1.0,0.0,0.0,0.024097223,1.5,0.07178686,3.0,0.09914078
6.0,74.916664,1.1666666,1.6666666,1.3333334,1.4,1.0,0.0,0.0,0.026527777,2.8333333,0.05307049,8.0,0.16144627
6.0,126.083336,2.1666667,2.5,1.8333334,2.2,1.0,0.0,1.0,0.046041667,4.6666665,0.064483695,11.833333,0.0
6.0,162.0,1.6666666,1.6666666,2.0,2.2,1.0,0.0,1.0,0.051944446,3.3333333,0.053970132,10.166667,0.0
6.0,35.25,1.8333334,1.8333334,0.8333333,1.2,1.0,0.0,1.0,0.014444444,3.6666667,0.06958978,9.5,0.0
7.0,56.142857,1.4285715,1.2857143,1.7142857,2.0,1.0,0.0,0.0,0.026875,2.7142856,0.0509784,7.285714,0.0
7.0,58.42857,1.8571428,1.0,1.2857143,1.6666666,1.0,0.0,1.0,0.023958333,2.857143,0.05924981,6.857143,0.0
8.0,44.5625,1.625,1.625,0.25,0.42857143,1.0,0.0,1.0,0.024027778,3.25,0.05428464,8.625,0.17124864
6.0,72.333336,2.0,2.3333333,1.5,1.6,1.0,0.0,1.0,0.029305555,4.3333335,0.06841126,11.0,0.16247457
6.0,194.66667,1.1666666,1.0,1.0,1.0,0.0,0.0,1.0,0.08298611,2.1666667,0.03269031,7.0,0.1576621
7.0,46.5,1.0,0.85714287,1.8571428,2.1666667,0.0,0.0,1.0,0.018125,1.8571428,0.048973113,5.142857,0.0
6.0,130.91667,1.3333334,1.1666666,2.0,2.2,1.0,0.0,0.0,0.053125,2.5,0.055791248,6.3333335,0.19878814
6.0,125.75,2.0,1.0,2.0,2.2,1.0,0.0,1.0,0.043958332,3.0,0.060207117,6.0,0.04697933
6.0,152.5,1.3333334,1.3333334,2.0,2.2,1.0,0.0,1.0,0.046458334,2.6666667,0.034411956,8.833333,0.0
