page_count,avg_page_length,entity_density,relation_indicators,topic_diversity,topic_transitions,is_qna_pattern,is_decision_tree,is_entity centric,time_span,temporal_density,semantic_complexity,hyperedge_density,visual_salience_score
5.0,119.7,1.0,1.0,2.0,2.25,1.0,0.0,1.0,0.033680554,2.0,0.051136024,6.4,0.22531609
6.0,108.583336,2.1666667,3.3333333,2.0,2.2,1.0,0.0,1.0,0.040416665,5.5,0.06556544,13.5,0.16152401
6.0,95.666664,0.5,0.5,1.1666666,1.6,1.0,0.0,1.0,0.03861111,1.0,0.060203604,4.0,0.0
8.0,38.0625,1.125,1.25,1.875,2.0,1.0,0.0,1.0,0.023263888,2.375,0.056956016,6.125,0.0
6.0,113.083336,0.6666667,0.5,1.8333334,2.2,1.0,0.0,1.0,0.041180555,1.1666666,0.052365415,3.8333333,0.0
6.0,119.0,1.0,1.0,2.0,2.2,1.0,0.0,1.0,0.04125,2.0,0.054406386,4.8333335,0.20398372
8.0,45.3125,1.75,2.375,1.25,1.4285715,1.0,0.0,1.0,0.022569444,4.125,0.06793091,8.75,0.123613834
5.0,87.5,0.8,0.6,1.6,2.0,1.0,0.0,1.0,0.02826389,1.4,0.07301329,4.8,0.1974831
6.0,114.083336,1.6666666,1.6666666,2.0,2.2,1.0,0.0,1.0,0.041319445,3.3333333,0.061102353,9.666667,0.15939379
6.0,126.75,1.1666666,1.1666666,2.0,2.2,1.0,0.0,1.0,0.040486112,2.3333333,0.05475078,7.1666665,0.0
7.0,51.785713,1.4285715,1.2857143,2.0,2.1666667,1.0,0.0,1.0,0.019652778,2.7142856,0.061244637,7.428571,0.1832834
5.0,87.5,1.6,0.8,2.0,2.25,1.0,0.0,1.0,0.026597222,2.4,0.05227078,7.0,0.19246009
6.0,106.083336,1.1666666,1.0,0.5,0.4,1.0,0.0,1.0,0.036319446,2.1666667,0.064320736,5.6666665,0.0
7.0,40.214287,0.71428573,0.42857143,1.7142857,1.8333334,1.0,0.0,0.0,0.01875,1.1428572,0.072210535,3.2857144,0.1411301
6.0,43.416668,0.6666667,1.0,1.8333334,2.2,1.0,0.0,1.0,0.016944444,1.6666666,0.054892357,5.0,0.20456254
6.0,185.75,1.6666666,1.1666666,2.0,2.2,1.0,0.0,1.0,0.064375,2.8333333,0.055768892,9.666667,0.20772722
6.0,71.75,1.5,1.3333334,1.8333334,2.2,1.0,0.0,0.0,0.029305555,2.8333333,0.04952919,5.6666665,-0.26375932
6.0,44.75,1.3333334,1.0,1.8333334,2.2,1.0,0.0,0.0,0.016805556,2.3333333,0.062541686,6.3333335,0.100881636
5.0,139.4,1.2,1.4,1.2,1.5,1.0,0.0,1.0,0.042777777,2.6,0.06103329,8.0,0.065511994
6.0,141.41667,1.1666666,1.0,2.0,2.2,1.0,0.0,1.0,0.055069443,2.1666667,0.06574487,6.1666665,0.23609132
8.0,48.125,1.875,1.875,1.375,1.4285715,1.0,0.0,1.0,0.025347222,3.75,0.07212217,11.25,0.0
5.0,111.7,2.0,1.8,2.0,2.25,1.0,0.0,0.0,0.035833333,3.8,0.05840192,7.6,-0.15994057
6.0,130.5,0.8333333,0.5,1.8333334,2.2,1.0,0.0,1.0,0.047986113,1.3333334,0.043038245,3.8333333,0.21272403
8.0,60.6875,1.5,1.5,1.25,1.4285715,0.0,0.0,1.0,0.030208332,3.0,0.06306354,6.5,0.1661101
5.0,129.7,1.6,1.4,1.6,2.25,1.0,0.0,1.0,0.04548611,3.0,0.04367279,9.2,0.0
6.0,66.916664,1.5,1.0,2.0,2.2,1.0,0.0,1.0,0.02,2.5,0.05270733,7.1666665,0.16507536
8.0,51.0625,2.25,2.125,1.125,1.4285715,1.0,0.0,1.0,0.028541667,4.375,0.060837436,11.25,-0.1690205
5.0,146.7,1.8,1.8,1.6,2.25,1.0,0.0,1.0,0.036458332,3.6,0.047592185,9.8,0.06508995
6.0,141.41667,1.8333334,1.5,0.8333333,1.6,1.0,0.0,1.0,0.051319443,3.3333333,0.033987865,10.166667,0.20473434
6.0,149.83333,1.1666666,0.8333333,2.0,2.2,0.0,0.0,1.0,0.044444446,2.0,0.057533607,5.1666665,0.091724545
6.0,62.666668,1.6666666,1.5,1.6666666,2.0,1.0,0.0,1.0,0.021458333,3.1666667,0.04502902,8.333333,0.0
5.0,125.6,1.4,2.0,2.0,2.25,1.0,0.0,1.0,0.035277776,3.4,0.06413175,11.4,0.0
6.0,216.83333,1.3333334,1.3333334,2.0,2.2,1.0,0.0,1.0,0.08902778,2.6666667,0.04080848,7.8333335,0.15614131
6.0,103.416664,1.3333334,1.1666666,2.0,2.2,1.0,0.0,1.0,0.03125,2.5,0.039939724,6.8333335,0.19447918
7.0,37.642857,1.0,0.85714287,1.8571428,2.1666667,1.0,0.0,1.0,0.0148611115,1.8571428,0.061491612,5.142857,0.0
7.0,55.714287,1.2857143,1.4285715,1.8571428,2.1666667,1.0,0.0,1.0,0.025277779,2.7142856,0.05883758,7.142857,0.18322794
7.0,51.42857,1.5714285,1.8571428,1.8571428,2.1666667,0.0,0.0,1.0,0.023680555,3.4285715,0.060799018,10.0,0.0
8.0,51.25,1.25,1.5,1.5,1.5714285,1.0,0.0,1.0,0.025625,2.75,0.06287387,7.0,0.0
8.0,48.875,1.125,1.0,1.375,1.7142857,1.0,0.0,1.0,0.026319444,2.125,0.062106322,5.625,0.12336365
6.0,49.666668,1.3333334,1.0,2.0,2.2,1.0,0.0,1.0,0.022083333,2.3333333,0.05315665,6.3333335,0.16607723
6.0,50.25,1.8333334,1.6666666,1.1666666,1.6,1.0,0.0,1.0,0.019722221,3.5,0.05631987,7.1666665,-0.17946856
6.0,117.583336,0.8333333,0.6666667,1.6666666,1.8,1.0,0.0,1.0,0.039097223,1.5,0.046794973,4.8333335,0.0
6.0,133.66667,2.0,0.0,2.0,2.2,1.0,0.0,0.0,0.050277777,2.0,0.049612906,4.0,0.0
6.0,85.666664,1.0,0.6666667,2.0,2.2,1.0,0.0,1.0,0.026319444,1.6666666,0.05511372,5.1666665,0.0
7.0,46.214287,1.8571428,1.1428572,1.7142857,2.0,1.0,0.0,1.0,0.02111111,3.0,0.06799734,6.571429,0.1419638
8.0,53.375,2.25,1.875,0.875,1.4285715,1.0,0.0,1.0,0.027083334,4.125,0.04259655,10.25,0.17003392
5.0,152.3,2.0,1.6,0.8,0.75,1.0,0.0,1.0,0.045416668,3.6,0.072708204,7.2,0.19200881
6.0,116.416664,1.8333334,1.8333334,2.0,2.2,1.0,0.0,1.0,0.038472224,3.6666667,0.04971598,8.833333,0.0
6.0,59.0,1.8333334,1.0,2.0,2.2,1.0,0.0,1.0,0.019583333,2.8333333,0.042114034,7.8333335,0.0
7.0,50.785713,2.142857,1.2857143,1.8571428,2.0,1.0,0.0,1.0,0.021805555,3.4285715,0.062373336,11.142858,0.0
6.0,96.333336,1.5,1.6666666,2.0,2.2,1.0,0.0,1.0,0.03409722,3.1666667,0.05116529,7.8333335,0.0
6.0,109.833336,1.0,0.8333333,2.0,2.2,0.0,0.0,1.0,0.029513888,1.8333334,0.0447822,5.6666665,0.202399
8.0,45.875,1.25,1.25,2.0,2.142857,1.0,0.0,1.0,0.02048611,2.5,0.075179435,6.0,0.12350223
8.0,56.6875,1.625,1.25,1.875,2.142857,1.0,0.0,1.0,0.027708333,2.875,0.06678201,7.875,0.12290004
6.0,126.833336,1.1666666,2.3333333,1.8333334,2.2,1.0,0.0,1.0,0.044791665,3.5,0.046627644,8.833333,0.20305125
6.0,152.5,2.5,2.1666667,2.0,2.2,1.0,0.0,1.0,0.054722223,4.6666665,0.06862917,12.0,0.15861677
8.0,65.0,1.0,0.875,1.625,2.142857,1.0,0.0,1.0,0.030833334,1.875,0.03905704,5.125,0.0
8.0,57.8125,1.75,2.0,1.75,1.8571428,1.0,0.0,1.0,0.031527776,3.75,0.061636426,8.0,0.19166872
6.0,96.75,1.1666666,1.1666666,1.8333334,2.2,1.0,0.0,1.0,0.030763889,2.3333333,0.044131335,7.1666665,0.16430601
6.0,116.916664,3.0,3.1666667,2.0,2.2,1.0,0.0,1.0,0.044236112,6.1666665,0.03610966,13.0,0.20494336
6.0,102.25,0.8333333,0.6666667,1.8333334,2.2,1.0,0.0,1.0,0.046041667,1.5,0.045419563,3.8333333,0.23431212
8.0,43.0625,1.125,1.0,2.0,2.142857,1.0,0.0,1.0,0.019305555,2.125,0.062211625,5.75,0.03095152
5.0,164.4,1.2,1.6,1.4,1.5,1.0,0.0,1.0,0.049444444,2.8,0.048796535,8.6,0.18873885
6.0,126.083336,1.5,1.8333334,2.0,2.2,1.0,0.0,1.0,0.045138888,3.3333333,0.067100726,7.0,0.0
6.0,92.25,1.5,1.0,1.5,1.6,1.0,0.0,1.0,0.036319446,2.5,0.047567178,7.0,0.0
8.0,47.25,1.625,1.375,1.5,1.5714285,1.0,0.0,1.0,0.02625,3.0,0.06400654,6.625,0.16641125
6.0,136.66667,1.8333334,1.6666666,2.0,2.2,1.0,0.0,1.0,0.056805555,3.5,0.046194382,10.5,0.16485557
6.0,139.58333,1.5,1.1666666,1.6666666,2.0,0.0,0.0,1.0,0.053541668,2.6666667,0.04177141,5.6666665,0.16404925
8.0,35.3125,1.0,0.75,2.0,2.142857,1.0,0.0,1.0,0.017638888,1.75,0.063652895,4.75,0.12430909
6.0,58.083332,1.3333334,1.1666666,1.8333334,2.0,1.0,0.0,1.0,0.022777777,2.5,0.047970522,6.8333335,0.0
6.0,108.0,1.6666666,1.0,1.8333334,2.2,1.0,0.0,1.0,0.044444446,2.6666667,0.040216308,7.3333335,-0.04240184
6.0,72.25,1.1666666,1.0,1.8333334,2.0,0.0,0.0,1.0,0.027361112,2.1666667,0.04317451,6.0,0.033009328
8.0,30.875,1.125,1.125,1.875,2.0,1.0,0.0,1.0,0.015,2.25,0.054356243,5.875,0.0
5.0,77.8,0.8,0.6,2.0,2.25,1.0,0.0,1.0,0.025,1.4,0.058704067,4.2,0.0
6.0,174.25,1.5,1.3333334,2.0,2.2,1.0,0.0,1.0,0.068125,2.8333333,0.047550555,8.666667,0.20729916
6.0,101.166664,1.1666666,1.1666666,2.0,2.2,1.0,0.0,1.0,0.029375,2.3333333,0.047523256,5.5,0.19460754
7.0,43.142857,0.71428573,0.5714286,1.8571428,2.0,1.0,0.0,1.0,0.02125,1.2857143,0.065266654,3.5714285,0.0
7.0,56.285713,0.85714287,0.5714286,1.7142857,2.0,1.0,0.0,1.0,0.022847222,1.4285715,0.05254213,4.571429,0.0
6.0,77.5,1.5,3.3333333,2.0,2.2,1.0,0.0,1.0,0.029930556,4.8333335,0.045636836,13.333333,0.0
4.0,122.625,1.75,1.0,2.0,2.3333333,1.0,0.0,1.0,0.03173611,2.75,0.044234287,9.0,0.0
8.0,48.4375,1.75,1.0,1.5,1.7142857,1.0,0.0,1.0,0.021597221,2.75,0.071039125,7.5,0.0
6.0,170.66667,1.6666666,2.6666667,0.8333333,0.8,1.0,0.0,1.0,0.065625,4.3333335,0.04601079,12.0,0.0
6.0,109.166664,1.5,1.6666666,1.6666666,2.2,1.0,0.0,1.0,0.04972222,3.1666667,0.059264913,7.1666665,0.1618766
6.0,63.25,2.0,1.6666666,2.0,2.2,1.0,0.0,1.0,0.02013889,3.6666667,0.055941664,9.833333,0.16412035
8.0,53.5,1.375,1.25,1.75,2.0,0.0,0.0,1.0,0.029791666,2.625,0.05093765,7.5,0.0
6.0,69.416664,1.3333334,0.8333333,1.8333334,2.0,1.0,0.0,1.0,0.026597222,2.1666667,0.048694,6.8333335,0.0
6.0,226.75,2.8333333,3.0,2.0,2.2,0.0,0.0,1.0,0.08895833,5.8333335,0.03323908,14.5,0.0
6.0,88.416664,2.0,1.8333334,2.0,2.2,1.0,0.0,1.0,0.034305554,3.8333333,0.06383334,12.0,0.0
7.0,52.57143,1.7142857,1.5714285,1.5714285,1.8333334,1.0,0.0,1.0,0.022569444,3.2857144,0.055386193,8.857142,0.0
5.0,120.1,1.6,1.8,2.0,2.25,1.0,0.0,1.0,0.03486111,3.4,0.051853776,10.0,0.0
5.0,118.3,1.6,1.4,1.8,2.25,1.0,0.0,1.0,0.043472223,3.0,0.046327442,9.2,0.19560328
8.0,35.5625,1.125,0.75,1.125,1.4285715,0.0,0.0,1.0,0.019652778,1.875,0.051637866,3.875,0.0
6.0,92.083336,2.0,1.8333334,2.0,2.2,1.0,0.0,1.0,0.03125,3.8333333,0.059276715,10.5,0.1895284
6.0,174.83333,1.6666666,1.1666666,2.0,2.2,1.0,0.0,1.0,0.047847223,2.8333333,0.040698078,7.8333335,0.0
6.0,124.166664,2.0,1.5,2.0,2.2,1.0,0.0,1.0,0.048055556,3.5,0.05488451,11.0,0.19741572
6.0,51.25,0.8333333,0.33333334,2.0,2.2,0.0,0.0,1.0,0.018680556,1.1666666,0.067773804,4.6666665,0.20878938
6.0,94.083336,1.0,1.1666666,1.1666666,1.4,1.0,0.0,1.0,0.043958332,2.1666667,0.061889146,6.1666665,0.23018682
6.0,155.5,2.0,2.1666667,2.0,2.2,1.0,0.0,1.0,0.058333334,4.1666665,0.04178081,9.0,0.0
8.0,40.6875,0.875,0.875,1.875,2.0,1.0,0.0,1.0,0.022916667,1.75,0.048554663,6.0,0.0
6.0,147.33333,1.3333334,1.6666666,2.0,2.2,0.0,0.0,1.0,0.063194446,3.0,0.061721463,9.333333,0.20229296
6.0,230.33333,1.5,1.6666666,1.8333334,2.2,1.0,0.0,1.0,0.07861111,3.1666667,0.045776293,9.833333,0.20107184
6.0,129.58333,1.8333334,1.5,2.0,2.2,1.0,0.0,1.0,0.043472223,3.3333333,0.056657124,8.833333,0.039913483
7.0,49.714287,1.0,0.85714287,2.0,2.1666667,1.0,0.0,1.0,0.020555556,1.8571428,0.05381567,5.142857,0.14133576
8.0,50.0,1.125,1.0,1.5,1.7142857,1.0,0.0,1.0,0.024791667,2.125,0.060001936,5.625,0.1792833
5.0,91.5,2.0,1.0,1.8,2.25,1.0,0.0,1.0,0.026527777,3.0,0.046697665,6.0,-0.1531246
6.0,119.083336,1.1666666,1.6666666,1.5,1.8,1.0,0.0,1.0,0.040208332,2.8333333,0.057232425,7.1666665,0.0
6.0,112.0,1.1666666,1.3333334,2.0,2.2,1.0,0.0,1.0,0.04326389,2.5,0.040113,6.6666665,0.0
7.0,55.0,1.0,0.85714287,2.0,2.1666667,1.0,0.0,1.0,0.022569444,1.8571428,0.062110104,5.0,0.14052394
6.0,144.41667,1.8333334,0.8333333,0.8333333,0.8,1.0,0.0,1.0,0.058333334,2.6666667,0.045718182,7.1666665,0.20527205
5.0,105.6,1.8,2.0,1.8,2.0,1.0,0.0,1.0,0.035416666,3.8,0.049638283,7.8,0.19333836
6.0,116.25,1.3333334,1.0,2.0,2.2,1.0,0.0,1.0,0.039444443,2.3333333,0.05248436,6.5,0.16469543
8.0,47.75,0.875,0.875,1.875,2.142857,1.0,0.0,1.0,0.021805555,1.75,0.062102966,5.0,0.0
4.0,72.25,1.5,1.75,1.5,1.6666666,1.0,0.0,1.0,0.017083334,3.25,0.05646505,9.5,0.24921554
6.0,105.916664,1.6666666,0.6666667,1.3333334,1.4,1.0,0.0,1.0,0.036736112,2.3333333,0.05478192,4.6666665,0.20711441
6.0,72.583336,0.8333333,0.6666667,2.0,2.2,1.0,0.0,1.0,0.032083333,1.5,0.03630862,4.5,0.15979148
7.0,47.642857,2.2857144,2.4285715,1.7142857,2.0,1.0,0.0,1.0,0.017777778,4.714286,0.041973006,12.285714,0.14182279
6.0,113.583336,1.6666666,1.8333334,1.8333334,2.2,1.0,0.0,1.0,0.035347223,3.5,0.055760723,9.5,0.0
6.0,88.166664,1.5,1.3333334,2.0,2.2,1.0,0.0,1.0,0.029027779,2.8333333,0.059167333,8.666667,0.1618372
6.0,92.833336,1.0,0.8333333,1.6666666,1.8,1.0,0.0,1.0,0.03423611,1.8333334,0.03652596,5.3333335,0.23936135
8.0,53.0,1.625,1.5,1.875,2.0,1.0,0.0,1.0,0.02486111,3.125,0.058083978,6.625,-0.18967092
5.0,115.8,2.4,1.8,2.0,2.25,1.0,0.0,0.0,0.025347222,4.2,0.089790896,10.8,0.22605412
6.0,117.916664,1.0,0.6666667,1.5,1.6,1.0,0.0,1.0,0.044166666,1.6666666,0.054100703,5.6666665,0.0
6.0,61.083332,1.3333334,1.0,2.0,2.2,1.0,0.0,1.0,0.02201389,2.3333333,0.058033332,5.3333335,0.0
6.0,71.166664,0.6666667,0.5,2.0,2.2,1.0,0.0,0.0,0.022152778,1.1666666,0.061340254,2.8333333,0.0
6.0,213.58333,1.6666666,1.3333334,1.8333334,2.0,0.0,0.0,1.0,0.072847225,3.0,0.037763443,8.0,-0.07589356
7.0,48.642857,1.5714285,1.1428572,1.0,1.3333334,1.0,0.0,1.0,0.01875,2.7142856,0.07146897,7.428571,0.0
7.0,39.857143,1.1428572,1.5714285,1.7142857,2.0,1.0,0.0,1.0,0.020277778,2.7142856,0.063955694,7.428571,0.0
6.0,67.083336,1.6666666,1.5,1.6666666,2.2,1.0,0.0,1.0,0.020902777,3.1666667,0.061653662,9.333333,-0.081066266
6.0,136.33333,2.5,2.1666667,2.0,2.2,1.0,0.0,1.0,0.05590278,4.6666665,0.054296017,14.333333,-0.15063581
6.0,106.583336,2.3333333,1.3333334,2.0,2.2,1.0,0.0,1.0,0.04013889,3.6666667,0.0690584,9.0,0.16263624
8.0,46.375,0.75,0.625,1.0,1.1428572,0.0,0.0,1.0,0.021805555,1.375,0.0631933,3.875,0.12287313
8.0,53.25,0.75,0.75,1.875,2.142857,1.0,0.0,1.0,0.025833333,1.5,0.05370489,4.625,0.0
5.0,96.7,2.6,3.4,2.0,2.25,1.0,0.0,1.0,0.023680555,6.0,0.046464156,12.0,0.0
6.0,194.75,1.1666666,1.1666666,1.5,1.6,1.0,0.0,1.0,0.07173611,2.3333333,0.045138117,4.6666665,0.15658396
7.0,32.0,0.5714286,0.2857143,1.1428572,1.6666666,1.0,0.0,0.0,0.01673611,0.85714287,0.05757768,2.5714285,0.18439288
7.0,44.642857,1.2857143,1.1428572,1.1428572,1.1666666,1.0,0.0,1.0,0.019513888,2.4285715,0.049834203,5.428571,0.0
8.0,51.625,1.375,1.0,1.375,1.7142857,1.0,0.0,1.0,0.028541667,2.375,0.060693312,6.375,0.0
5.0,84.9,1.0,1.0,2.0,2.25,1.0,0.0,1.0,0.029166667,2.0,0.05844018,5.8,0.0
6.0,173.41667,1.6666666,1.5,1.3333334,1.4,1.0,0.0,1.0,0.0575,3.1666667,0.043685995,9.666667,0.0
6.0,126.416664,1.3333334,1.8333334,1.8333334,2.2,1.0,0.0,1.0,0.046458334,3.1666667,0.03863907,6.3333335,0.0
7.0,46.642857,2.142857,1.7142857,1.1428572,1.1666666,1.0,0.0,1.0,0.021736111,3.857143,0.06028221,9.142858,0.141096
6.0,50.5,0.6666667,0.6666667,2.0,2.2,0.0,0.0,1.0,0.014583333,1.3333334,0.047327384,3.5,0.0
6.0,240.25,3.0,3.1666667,2.0,2.2,1.0,0.0,1.0,0.08763889,6.1666665,0.043853626,15.833333,0.20542736
6.0,37.666668,1.3333334,1.6666666,1.6666666,2.0,1.0,0.0,1.0,0.012361111,3.0,0.05550043,8.666667,0.0
6.0,51.666668,1.0,0.8333333,1.6666666,2.0,1.0,0.0,1.0,0.018680556,1.8333334,0.050131224,4.3333335,0.0
6.0,79.75,1.6666666,1.1666666,0.8333333,1.2,1.0,0.0,1.0,0.023402778,2.8333333,0.052103106,7.6666665,0.16087037
6.0,133.66667,2.8333333,3.1666667,1.6666666,2.2,1.0,0.0,1.0,0.056180555,6.0,0.05201335,14.833333,0.20093198
8.0,46.375,0.375,0.125,0.625,1.2857143,1.0,0.0,1.0,0.020833334,0.5,0.055690568,1.75,0.0
7.0,48.285713,1.7142857,1.7142857,1.7142857,1.8333334,1.0,0.0,1.0,0.018333333,3.4285715,0.066440344,9.571428,0.0
7.0,40.357143,1.1428572,1.1428572,2.0,2.1666667,1.0,0.0,1.0,0.016458333,2.2857144,0.06743125,5.714286,0.0
6.0,137.0,1.1666666,1.0,2.0,2.2,1.0,0.0,1.0,0.055277776,2.1666667,0.036807705,6.8333335,0.19845513
6.0,253.83333,2.3333333,2.3333333,1.8333334,2.2,1.0,0.0,1.0,0.08979166,4.6666665,0.032463815,14.0,0.20173934
7.0,50.57143,1.4285715,1.2857143,1.5714285,1.8333334,1.0,0.0,1.0,0.021736111,2.7142856,0.050785284,7.285714,0.1411301
6.0,69.916664,1.3333334,1.1666666,1.8333334,2.0,1.0,0.0,1.0,0.028819444,2.5,0.062499605,6.6666665,0.1666175
6.0,128.5,1.5,1.3333334,2.0,2.2,1.0,0.0,1.0,0.040694445,2.8333333,0.05622028,8.666667,0.20337686
6.0,64.416664,0.8333333,1.0,1.8333334,2.0,1.0,0.0,1.0,0.02451389,1.8333334,0.049867146,5.3333335,0.0
8.0,58.3125,1.375,1.625,2.0,2.142857,1.0,0.0,1.0,0.029305555,3.0,0.054902907,7.625,0.0
6.0,103.083336,1.6666666,1.6666666,1.6666666,2.2,1.0,0.0,1.0,0.039652776,3.3333333,0.060397763,9.166667,0.15921506
6.0,196.08333,1.1666666,1.5,2.0,2.2,1.0,0.0,1.0,0.068055555,2.6666667,0.04259967,8.333333,0.20617066
6.0,182.83333,1.6666666,1.5,1.8333334,2.0,1.0,0.0,1.0,0.062083334,3.1666667,0.053564847,6.3333335,0.0
8.0,48.3125,1.0,0.875,1.25,1.4285715,1.0,0.0,1.0,0.027916666,1.875,0.06461928,4.5,0.0
6.0,96.166664,2.0,1.0,0.6666667,0.8,1.0,0.0,1.0,0.03625,3.0,0.056489352,7.0,0.1613301
6.0,132.91667,2.5,1.8333334,2.0,2.2,0.0,0.0,1.0,0.041875,4.3333335,0.054082938,11.333333,-0.1400611
7.0,43.42857,1.4285715,1.1428572,1.4285715,1.5,1.0,0.0,1.0,0.020416666,2.5714285,0.058367003,7.0,0.0
6.0,76.0,1.1666666,0.8333333,0.8333333,0.8,1.0,0.0,1.0,0.026527777,2.0,0.051744945,6.3333335,0.0
6.0,155.33333,1.1666666,0.8333333,2.0,2.2,1.0,0.0,1.0,0.059861112,2.0,0.037206154,6.3333335,0.20254607
7.0,58.142857,2.142857,2.142857,1.5714285,2.1666667,0.0,0.0,1.0,0.0225,4.285714,0.050673157,10.0,0.0
5.0,95.8,1.4,0.8,2.0,2.25,1.0,0.0,1.0,0.027777778,2.2,0.069061704,6.0,0.19698054
6.0,169.0,2.3333333,2.0,1.8333334,2.0,1.0,0.0,1.0,0.050902776,4.3333335,0.04521811,13.333333,0.0
7.0,57.92857,2.2857144,2.0,2.0,2.1666667,1.0,0.0,1.0,0.023055555,4.285714,0.061878346,11.142858,0.14069071
8.0,45.0,1.25,0.75,1.875,2.142857,0.0,0.0,1.0,0.023402778,2.0,0.044283886,5.25,-0.110098206
5.0,102.2,2.0,2.0,2.0,2.25,1.0,0.0,1.0,0.026666667,4.0,0.0857595,12.0,0.04416237
6.0,159.75,1.3333334,1.3333334,2.0,2.2,1.0,0.0,1.0,0.06465278,2.6666667,0.048982587,8.0,0.15810066
8.0,48.6875,0.75,0.625,2.0,2.142857,1.0,0.0,1.0,0.023055555,1.375,0.061108228,3.75,0.12355795
6.0,36.916668,1.1666666,1.1666666,2.0,2.2,0.0,0.0,1.0,0.012777777,2.3333333,0.048628684,9.333333,0.0
7.0,42.857143,1.5714285,1.8571428,1.4285715,2.0,1.0,0.0,0.0,0.020555556,3.4285715,0.0702082,7.428571,0.14191082
8.0,51.4375,1.625,1.625,1.875,2.142857,1.0,0.0,1.0,0.025138889,3.25,0.04475119,8.375,0.0
7.0,51.857143,1.2857143,1.1428572,2.0,2.1666667,1.0,0.0,1.0,0.019930556,2.4285715,0.060250133,7.0,0.0
6.0,63.833332,1.1666666,0.8333333,2.0,2.2,1.0,0.0,1.0,0.024652777,2.0,0.06278329,7.1666665,0.0
6.0,170.91667,1.6666666,1.5,2.0,2.2,1.0,0.0,1.0,0.06548611,3.1666667,0.04116072,8.166667,0.1577626
8.0,50.125,2.0,1.75,1.625,2.0,1.0,0.0,1.0,0.0275,3.75,0.04938142,9.75,0.1685005
5.0,82.4,1.6,1.0,2.0,2.25,1.0,0.0,1.0,0.022430556,2.6,0.06397078,7.6,0.0
6.0,147.58333,2.0,1.5,2.0,2.2,1.0,0.0,1.0,0.055208333,3.5,0.040075626,7.0,-0.07055227
6.0,134.08333,1.1666666,0.8333333,2.0,2.2,1.0,0.0,1.0,0.05638889,2.0,0.055251587,5.3333335,0.15620403
7.0,47.142857,2.2857144,1.4285715,1.4285715,1.8333334,0.0,0.0,1.0,0.0225,3.7142856,0.06253429,8.0,0.0
8.0,64.3125,2.0,2.0,2.0,2.142857,1.0,0.0,1.0,0.027152779,4.0,0.05611034,12.0,-0.107505836
5.0,103.0,0.8,0.6,1.4,1.5,1.0,0.0,1.0,0.031805556,1.4,0.04985729,6.0,-0.047942728
